time,altitude,pitch,roll,yaw,lat,lon,speed,acceleration,temperature,vibrations,landing_force,batt_check,igniter_check,gps_check,Pression
111.556,415.39,,436.757,-2.02,46.78198924,-71.26996485,-16.599,18.109,10.381,7.93,,1,1,1,931.073
111.573,415.112,,435.28,-8.063,46.78198924,-71.2699653,-16.309,17.174,10.382,1.375,,1,1,1,931.102
111.591,414.82,,433.659,-6.459,46.78198924,-71.26996577,-16.015,16.242,10.384,4.237,,1,1,1,931.133
111.61,414.511,,435.305,-5.685,46.78198923,-71.26996629,-15.717,15.313,10.386,2.519,,1,1,1,931.166
111.631,414.183,,433.758,-0.448,46.78198923,-71.26996684,-15.414,14.388,10.388,6.82,,1,1,1,931.201
111.654,413.835,,433.37,-3.452,46.78198923,-71.26996744,-15.107,13.466,10.39,9.809,,1,1,1,931.237
111.679,413.463,,434.822,-4.667,46.78198922,-71.26996811,-14.795,12.548,10.393,5.861,,1,1,1,931.276
111.706,413.069,,437.37,-6.056,46.78198922,-71.26996882,-14.481,11.635,10.395,7.434,,1,1,1,931.318
111.736,412.642,,438.392,-9.645,46.78198921,-71.26996962,-14.161,10.738,10.398,7.504,,1,1,1,931.362
111.769,412.177,,440.824,-2.559,46.78198921,-71.26997049,-13.834,9.841,10.4,2.151,,1,1,1,931.41
111.806,411.67,,442.299,-9.962,46.7819892,-71.26997148,-13.502,8.946,10.403,8.895,,1,1,1,931.461
111.848,411.112,,444.253,-5.747,46.78198919,-71.26997258,-13.165,8.059,10.407,8.336,,1,1,1,931.518
111.895,410.497,,442.631,-6.44,46.78198918,-71.26997382,-12.825,7.18,10.41,6.475,,1,1,1,931.58
111.95,409.804,,443.619,-4.177,46.78198917,-71.26997526,-12.479,6.316,10.414,3.916,,1,1,1,931.649
112.014,409.023,,445.336,-2.207,46.78198916,-71.26997692,-12.133,5.46,10.419,7.226,,1,1,1,931.727
112.089,408.123,,447.639,-0.465,46.78198915,-71.2699789,-11.785,4.627,10.424,7.591,,1,1,1,931.814
112.181,407.05,,446.875,-9.942,46.78198912,-71.26998135,-11.433,3.813,10.43,2.792,,1,1,1,931.914
112.297,405.752,,446.287,-7.74,46.7819891,-71.26998444,-11.085,3.012,10.437,6.656,,1,1,1,932.034
112.442,404.161,,448.59,-2.51,46.78198908,-71.26998839,-10.757,2.252,10.445,3.34,,1,1,1,932.179
112.628,402.188,,450.157,-8.805,46.78198904,-71.26999352,-10.47,1.547,10.455,0.012,,1,1,1,932.357
112.89,399.483,,451.877,-7.483,46.78198899,-71.27000055,-10.219,0.958,10.468,3.102,,1,1,1,932.577
113.383,394.492,,453.956,-1.52,46.78198891,-71.27001311,-9.998,0.449,10.486,7.69,,1,1,1,932.88
113.883,389.495,,452.17,-9.565,46.78198883,-71.27002513,-9.991,0.013,10.518,7.027,,1,1,1,933.437
114.383,384.501,,452.511,-8.611,46.78198875,-71.27003622,-9.986,0.01,10.551,3.087,,1,1,1,933.996
114.883,379.508,,451.685,-4.878,46.78198868,-71.27004704,-9.986,0,10.583,2.121,,1,1,1,934.554
115.383,374.517,,452.769,-7.269,46.7819886,-71.27005895,-9.978,0.015,10.616,3.937,,1,1,1,935.111
115.883,369.527,,453.287,-9.181,46.78198851,-71.2700723,-9.978,0,10.648,6.861,,1,1,1,935.669
116.383,364.538,,454.855,-9.813,46.78198842,-71.27008663,-9.978,0,10.681,8.89,,1,1,1,936.226
116.883,359.55,,455.589,-6.335,46.78198832,-71.27010097,-9.976,0.005,10.713,0.521,,1,1,1,936.784
117.383,354.563,,456.086,-6.235,46.78198823,-71.27011448,-9.973,0.005,10.745,7.498,,1,1,1,937.341
117.883,349.576,,455.236,-1.165,46.78198814,-71.27012783,-9.972,0.003,10.778,6.252,,1,1,1,937.898
118.383,344.591,,456.798,-3.673,46.78198805,-71.27014162,-9.97,0.004,10.81,8.333,,1,1,1,938.456
118.883,339.607,,457.109,-3.565,46.78198795,-71.27015536,-9.967,0.005,10.843,3.523,,1,1,1,939.013
119.383,334.624,,456.704,-0.814,46.78198785,-71.27016865,-9.965,0.005,10.875,6.742,,1,1,1,939.569
119.883,329.642,,459.173,-3.944,46.78198777,-71.27018176,-9.963,0.004,10.907,6.836,,1,1,1,940.126
120.383,324.661,,457.307,-1.547,46.78198768,-71.27019479,-9.96,0.005,10.94,0.047,,1,1,1,940.683
120.883,319.681,,457.863,-0.543,46.78198759,-71.27020762,-9.958,0.004,10.972,7.759,,1,1,1,941.239
121.383,314.703,,458.057,-4.792,46.78198751,-71.27022023,-9.955,0.005,11.005,3.493,,1,1,1,941.796
121.883,309.726,,460.356,-3.79,46.78198742,-71.27023291,-9.953,0.005,11.037,9.924,,1,1,1,942.352
122.383,304.75,,459.31,-1.867,46.78198733,-71.27024611,-9.95,0.005,11.069,4.15,,1,1,1,942.908
122.883,299.775,,459.371,-7.809,46.78198724,-71.27025969,-9.949,0.004,11.102,4.046,,1,1,1,943.464
123.383,294.803,,461.516,-6.475,46.78198716,-71.27027256,-9.94,0.017,11.134,3.795,,1,1,1,944.02
123.883,289.832,,459.848,-2.713,46.78198707,-71.27028501,-9.943,-0.005,11.166,9.042,,1,1,1,944.575
124.383,284.861,,458.409,-9.412,46.78198698,-71.27029804,-9.941,0.002,11.199,0.234,,1,1,1,945.13
124.883,279.891,,460.723,-4.513,46.78198689,-71.27031149,-9.939,0.005,11.231,4.422,,1,1,1,945.686
125.383,274.922,,463.496,-5.88,46.7819868,-71.27032527,-9.937,0.004,11.263,3.489,,1,1,1,946.241
125.883,269.955,,463.953,-0.779,46.78198671,-71.27033935,-9.934,0.005,11.296,1.236,,1,1,1,946.796
126.383,264.988,,462.475,-0.548,46.7819866,-71.27035364,-9.932,0.004,11.328,1.347,,1,1,1,947.351
126.883,260.022,,460.832,-9.836,46.7819865,-71.27036805,-9.93,0.005,11.36,5.017,,1,1,1,947.906
127.383,255.058,,460.994,-0.12,46.78198641,-71.27038266,-9.927,0.005,11.392,1.67,,1,1,1,948.461
127.883,250.096,,460.047,-9.814,46.78198631,-71.27039681,-9.922,0.012,11.425,1.084,,1,1,1,949.016
128.383,245.135,,458.317,-0.659,46.78198622,-71.2704101,-9.923,-0.002,11.457,9.88,,1,1,1,949.57
128.883,240.174,,458.866,-4.6,46.78198613,-71.27042288,-9.92,0.006,11.489,9.454,,1,1,1,950.124
129.383,235.215,,457.479,-4.956,46.78198605,-71.27043566,-9.917,0.005,11.521,9.078,,1,1,1,950.679
129.883,230.257,,458.086,-6.786,46.78198596,-71.27044868,-9.916,0.003,11.554,8.249,,1,1,1,951.233
130.383,225.299,,457.584,-8.571,46.78198587,-71.27046188,-9.913,0.006,11.586,3.086,,1,1,1,951.787
130.883,220.343,,457.178,-1.917,46.78198578,-71.27047525,-9.911,0.003,11.618,9.612,,1,1,1,952.34
131.383,215.388,,456.582,-4.796,46.78198569,-71.27048839,-9.909,0.005,11.65,4.136,,1,1,1,952.894
131.883,210.435,,457.305,-1.902,46.7819856,-71.27050182,-9.905,0.008,11.682,1.585,,1,1,1,953.448
132.383,205.483,,459.432,-5.678,46.78198551,-71.27051585,-9.904,0.002,11.715,1.64,,1,1,1,954.001
132.883,200.531,,461.636,-0.178,46.78198541,-71.27053038,-9.901,0.006,11.747,5.001,,1,1,1,954.554
133.383,195.581,,462.55,-9.803,46.7819853,-71.2705452,-9.9,0.003,11.779,0.189,,1,1,1,955.132
133.883,190.632,,462.093,-4.275,46.7819852,-71.2705598,-9.897,0.006,11.811,1.008,,1,1,1,955.713
134.383,185.684,,460.8,-1.709,46.78198511,-71.27057404,-9.895,0.004,11.843,8.284,,1,1,1,956.294
134.883,180.737,,462.892,-1.852,46.78198501,-71.27058792,-9.892,0.006,11.876,4.069,,1,1,1,956.874
135.383,175.792,,465.002,-9.143,46.78198492,-71.2706019,-9.889,0.006,11.908,6.37,,1,1,1,957.454
135.883,170.85,,465.36,-3.366,46.78198483,-71.27061522,-9.878,0.021,11.94,3.597,,1,1,1,958.034
136.383,165.911,,466.04,-4.309,46.78198475,-71.27062665,-9.877,0.002,11.972,7.964,,1,1,1,958.614
136.883,160.971,,468.779,-4.843,46.78198468,-71.27063722,-9.883,-0.011,12.004,1.916,,1,1,1,959.193
137.383,156.032,,468.651,-8.607,46.78198461,-71.27064846,-9.877,0.012,12.036,9.342,,1,1,1,959.772
137.883,151.093,,467.543,-8.231,46.78198453,-71.27065988,-9.876,0.001,12.068,2.061,,1,1,1,960.352
138.383,146.156,,468.268,-3.753,46.78198446,-71.27067077,-9.875,0.001,12.1,9.672,,1,1,1,960.931
138.883,141.219,,467.033,-3.729,46.78198438,-71.27068185,-9.872,0.006,12.132,1.025,,1,1,1,961.51
139.383,136.283,,465.653,-3.355,46.7819843,-71.27069349,-9.87,0.006,12.165,2.325,,1,1,1,962.089
139.883,131.349,,464.19,-0.135,46.78198422,-71.27070598,-9.866,0.008,12.197,7.995,,1,1,1,962.668
140.383,126.416,,463.6,-5.913,46.78198412,-71.27071912,-9.866,0,12.229,5.611,,1,1,1,963.246
140.883,121.484,,464.558,-0.362,46.78198403,-71.2707327,-9.862,0.007,12.261,9.729,,1,1,1,963.825
141.383,116.554,,463.808,-7.271,46.78198394,-71.27074688,-9.86,0.004,12.293,6.828,,1,1,1,964.403
141.883,111.624,,462.447,-6.879,46.78198384,-71.27076139,-9.859,0.003,12.325,4.844,,1,1,1,964.982
142.383,106.695,,462.358,-8.695,46.78198374,-71.27077579,-9.856,0.005,12.357,8.909,,1,1,1,965.56
142.883,101.768,,461.788,-1.148,46.78198365,-71.27078962,-9.852,0.009,12.389,5.802,,1,1,1,966.138
143.383,96.843,,461.98,-3.995,46.78198356,-71.27080264,-9.85,0.002,12.421,8.375,,1,1,1,966.716
143.883,91.918,,464.969,-7.086,46.78198348,-71.27081501,-9.848,0.005,12.453,7.133,,1,1,1,967.293
144.383,86.995,,467.198,-3.097,46.7819834,-71.270827,-9.847,0.003,12.485,8.745,,1,1,1,967.871
144.883,82.072,,469.921,-1.481,46.78198331,-71.27083919,-9.844,0.006,12.517,8.073,,1,1,1,968.448
145.383,77.151,,471.695,-1.636,46.78198323,-71.27085137,-9.841,0.005,12.549,2.638,,1,1,1,969.026
145.883,72.231,,469.881,-4.128,46.78198315,-71.2708635,-9.839,0.004,12.581,1.481,,1,1,1,969.603
146.383,67.312,,472.847,-4.364,46.78198307,-71.27087587,-9.837,0.004,12.613,8.55,,1,1,1,970.18
146.883,62.394,,472.331,-8.666,46.78198298,-71.27088861,-9.833,0.008,12.645,8.185,,1,1,1,970.757
147.383,57.478,,472.281,-2.569,46.78198289,-71.27090132,-9.831,0.005,12.677,9.774,,1,1,1,971.334
147.883,52.563,,472.799,-2.265,46.7819828,-71.2709134,-9.83,0.003,12.709,5.406,,1,1,1,971.91
148.383,47.649,,473.88,-8.934,46.78198272,-71.27092538,-9.828,0.004,12.741,8.357,,1,1,1,972.487
148.883,42.735,,475.748,-0.721,46.78198264,-71.27093751,-9.825,0.004,12.773,6.208,,1,1,1,973.063
149.383,37.823,,474.925,-5.683,46.78198256,-71.27094967,-9.823,0.005,12.805,8.282,,1,1,1,973.639
149.883,32.912,,476.891,-2.263,46.78198248,-71.27096203,-9.821,0.005,12.837,5.17,,1,1,1,974.215
150.383,28.003,,476.573,-4.227,46.78198239,-71.27097428,-9.818,0.005,12.869,2.2,,1,1,1,974.791
150.883,23.094,,479.045,-1.402,46.78198231,-71.27098648,-9.816,0.004,12.9,3.864,,1,1,1,975.367
151.383,18.188,,477.122,-6.435,46.78198223,-71.27099938,-9.811,0.009,12.932,3.491,,1,1,1,975.943
151.883,13.282,,477.556,-7.377,46.78198213,-71.27101296,-9.811,0,12.964,9.054,,1,1,1,976.518
152.383,8.377,,480.07,-1.827,46.78198204,-71.27102706,-9.808,0.007,12.996,6.322,,1,1,1,977.094
152.883,3.474,,482.917,-4.15,46.78198194,-71.27104134,-9.806,0.003,13.028,1.944,,1,1,1,977.669
153.238,0,,484.059,-9.163,46.78198188,-71.27105104,-9.803,0.01,13.06,7.099,,1,1,1,978.244
